applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"f5a04ba0b1f14e118d00997982c848fd",spring-data,spring-data,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5a04ba0b1f14e118d00997982c848fd",spring-data,spring-data,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5a04ba0b1f14e118d00997982c848fd",spring-data,spring-data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f94f0d15c6b242fbac2e8b2989b43764",webgoat,webgoat,0,0,0,0,0,1,1,0,0,72,0,0,20,0,4,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,89622249,,0,0,0,0,0,1,0,0,0,72,0,0,20,0,4,36,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f94f0d15c6b242fbac2e8b2989b43764",webgoat,webgoat,0,0,0,0,0,1,2,0,0,72,0,0,20,0,4,36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,89622249,,0,0,0,0,0,2,1,0,0,144,0,0,40,0,8,72,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f94f0d15c6b242fbac2e8b2989b43764",webgoat,webgoat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,1,0,0,144,0,0,40,0,8,72,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d95c32d1bc994973a6b5fde1cea54543",netty,netty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d95c32d1bc994973a6b5fde1cea54543",netty,netty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f13437f401674ee0bafbee1daca1ef7a",jdom,jdom,0,0,0,0,0,2,0,2,0,26,0,0,6,0,0,12,9,0,0,0,0,0,1,0,1,0,13,0,0,3,0,0,6,66769253,66769253,,66769253,0,0,0,0,0,1,0,1,0,13,0,0,3,0,0,6,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f13437f401674ee0bafbee1daca1ef7a",jdom,jdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,1,0,13,0,0,3,0,0,6,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
